Houston Rockets,,https://www.basketball-reference.com/contracts/HOU.html,,,,,,,,,,,,,,,,,,,"The Cavs will be able to offerÿLeBronÿJames a projectedÿmax contractÿof 5 years, $205M this summer; all other teams can offer 4 years, $152M.",
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,108%,Upside Value,,,,
Dwight Howard,25.3,0,0,0,0,0,0,0,,-1.7,+2.2,,,33,0.0,"$23,819,725 ",<-- Trade w/ BKN,,,,,
Nicolas Batum,25.1,,20,7,,,27,0,,+0.5,-0.2,,"$24,000,000 ",30,3.4,,,,,,,
Marvin Williams,21.5,0,0,0,0,0,0,0,,-0.0,+0.4,,,32,0.0,"$14,087,500 ",<-- Trade w/ CLE,6.1,,,,
Michael Kidd-Gilchrist,21.9,,5,14,5,,24,0.008895035,,-1.3,+0.7,*,"$13,000,000 ",25,2.0,,,,,,,
Cody Zeller,18.4,0,0,0,0,0,0,0,,-0.7,+2.1,,,26,0.0,"$13,528,090 ",<-- Trade w/ CLE,13.3,,,,
Kemba Walker,32.0,34,,,,,34,0,,+4.1,-1.5,,"$12,000,000 ",28,8.8,,,,,,,
Jeremy Lamb,22.2,,16,7,,,23,0,,+1.1,-0.7,,"$7,488,372 ",26,3.1,,,,,,,
Malik Monk,16.0,9,7,,,,16,0,,-0.4,-2.9,,"$3,447,480 ",20,-1.2,,,,,,,
Frank Kaminsky,21.8,0,0,0,0,0,0,0,,+0.4,-0.5,,,25,0.0,"$3,627,842",<-- Trade w/ CLE,9.6,,,,
Michael Carter-Williams,13.3,0,0,0,0,0,0,0,,-1.5,+0.9,,,27,0.0,,<-- Left via FA,,,,,
Julyan Stone,11.3,2,,9,,,11,0,,-1.6,+0.1,,"$1,656,092 ",30,0.3,,,,,,,
Willy Hernangomez,13.7,0,0,0,0,0,0,0,,-0.8,+1.3,,,24,0.0,"$1,544,951 ",<-- Trade w/ CLE,8.2,,,,
Dwayne Bacon,11.1,,,,11,,11,0,,-2.6,-0.4,,"$1,378,242 ",23,-0.6,,,,,,,
Timofey Mozgov,6.2,,,,,8,8,0,,-3.7,+0.8,,"$16,000,000 ",32,-0.4,,<-- Trade w/ BKN,,,,,
LeBron James,33.7,,,11,19,5,35,0,,+5.4,+0.8,,"$35,607,968 ",34,16.1,,<-- Trade w/ CLE,44.2,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,3,0,0,13,35,51,,,-1.6,+0.9,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+3.6,-0.5,,"$114,578,154",31.3,,,,,,,,
,,Expected Champs,,,,,,,,,,,"-$13,578,154",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$8,421,846",<< vs. tax,,,,,,,,
CHO,,12%,13%,10%,6%,0.41,35%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,35%,,,,49.0,33.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Brooklyn Nets,,https://www.basketball-reference.com/contracts/BRK.html,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,200%,Upside Value,,,,
Allen Crabbe,24.2,4,18,4,,,26,0,,+0.4,-1.6,,"$18,500,000 ",26,1.1,,,,,,,
Timofey Mozgov,6.2,0,0,0,0,0,0,0,,-3.7,+0.8,,,32,0.0,"$16,000,000 ",<-- Trade w/ CHO,,,,,
DeMarre Carroll,21.6,0,0,0,0,0,0,0,,-0.3,+0.5,,,32,0.0,"$15,400,000 ",<-- Trade w/ ???,5.8,,,,
Jeremy Lin,10.6,14,,,,,14,0.134285118,,-0.3,-1.1,*,"$12,516,746 ",30,0.5,,,,,,,
D'Angelo Russell,22.4,15,9,,,,24,0,,+1.5,-1.7,,"$7,019,698 ",22,2.4,,,,,,,
Jarrett Allen,20.6,,,,2,20,22,0,,-1.6,+1.6,,"$2,034,120 ",20,2.5,,,,,,,
Caris LeVert,22.0,,4,19,,,23,0,,-0.1,-0.6,,"$1,702,800 ",24,1.8,,,,,,,
Spencer Dinwiddie,24.7,15,12,,,,27,0.029994997,,+1.6,-0.7,*,"$1,656,092 ",25,4.5,,,,,,,
Rondae Hollis-Jefferson,23.5,0,0,0,0,0,0,0,,-0.8,+0.8,,,24,0.0,"$2,470,357",<-- Trade w/ ???,12.8,,,,
Isaiah Whitehead,11.0,,5,,,,5,0,,-1.4,-0.7,,"$1,544,951 ",23,-0.1,,,,,,,
Deron Williams,11.1,0,0,0,0,0,0,0,,-0.0,-1.3,,"$5,500,000 ",34,0.0,,,,,,,
Dwight Howard,25.3,0,0,0,0,0,0,0,,-1.7,+2.2,,"$11,909,863 ",33,0.0,"$11,909,863 ","<-- Trade w/ CHO, buyout",,,,,
LeBron James,33.7,,,10,25,,35,0,,+5.4,+0.8,,"$38,000,000 ",34,16.1,,<-- Sign FA,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,0,0,15,21,28,64,,,-1.5,+0.6,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+2.8,-0.6,,"$100,384,270",29.4,,,,,,,,
,,Expected Champs,,,,,,,,,,,"$615,731",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$22,615,731",<< vs. tax,,,,,,,,
BRK,,7%,9%,9%,7%,0.32,28%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,28%,,,,46.6,35.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Chicago Bulls,,https://www.basketball-reference.com/contracts/CHI.html,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,125%,Upside Value,,,,
Robin Lopez,18.0,0,0,0,0,0,0,0,,-2.8,+0.8,,"$14,357,750 ",30,0.0,"$14,357,750 ",<-- Trade w/ OKC,1.1,,,,
Omer Asik,4.7,,,,,5,5,0,,-3.5,+1.0,,"$11,286,516 ",32,-0.1,,,,,,,
Cristiano Felicio,11.8,,,,,13,13,0,,-2.3,-0.4,,"$8,470,980 ",26,-0.5,,,,,,,
Justin Holiday,22.3,0,0,0,0,0,0,0,,-0.7,+0.0,,,29,0.0,"$4,384,616",<-- Trade w/ OKC,5.1,,,,
Kris Dunn,21.7,22,2,,,,24,0.028760382,,-0.6,+0.4,*,"$4,221,000 ",24,2.4,,,,,,,
Lauri Markkanen,27.7,0,0,0,0,0,0,0,,+0.1,-0.4,,,21,0.0,"$4,536,120",<-- Trade w/ OKC,20.3,,,,
Noah Vonleh,14.9,0,0,0,0,0,0,0,,-2.3,+0.7,,,23,0.0,,<-- Left via FA,,,,,
Zach LaVine,19.1,0,0,0,0,0,0,0,,+0.5,-1.9,,,23,0.0,,<-- Left via FA,,,,,
Cameron Payne,13.1,0,0,0,0,0,0,0,,-0.4,-0.9,,,24,0.0,"$3,263,295",<-- Trade w/ OKC,4.1,,,,
Denzel Valentine,22.0,,9,14,,,23,0,,-0.3,-0.4,,"$2,280,600 ",25,1.8,,,,,,,
Jerian Grant,19.2,14,4,2,,,20,0,,+0.5,-1.0,,"$2,639,314 ",26,1.7,,,,,,,
Bobby Portis,19.2,,,,12,8,20,0,,+0.2,-0.8,,"$2,494,346 ",23,1.7,,,,,,,
Paul Zipser,9.7,,,5,5,,10,0,,-3.1,-0.5,,"$1,544,951 ",24,-0.9,,,,,,,
David Nwaba,15.4,0,0,0,0,0,0,0,,-1.4,-0.6,,,26,0.0,,<-- Left via FA,,,,,
Kay Felder,6.4,0,0,0,0,0,0,0,,-1.0,-1.8,,"$1,544,951 ",23,0.0,,<-- Waived,,,,,
LeBron James,33.7,,4,19,12,,35,0,,+5.4,+0.8,,"$38,000,000 ",34,16.1,,<-- Sign FA,,,,,
Paul George,32.2,,26,8,,,34,0,,+2.1,+0.6,,"$35,540,000 ",28,9.0,,<-- Trade w/ OKC,27.1,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,12,3,0,19,22,56,,,-1.4,+0.4,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+2.1,+0.6,,"$122,380,408",30.4,,,,,,,,
,,Expected Champs,,,,,,,,,,,"-$21,380,408",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$619,592",<< vs. tax,,,,,,,,
CHI,,10%,11%,9%,7%,0.37,32%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,32%,,,,48.0,34.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Orlando Magic,,https://www.basketball-reference.com/contracts/ORL.html,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,100%,Upside Value,,,,
Evan Fournier,24.4,,16,10,,,26,0,,+1.0,-1.5,,"$17,000,000 ",26,2.2,,,,,,,
Bismack Biyombo,15.9,,,,2,15,17,0,,-3.2,+1.0,,"$17,000,000 ",26,-0.2,,,,,,,
Nikola Vucevic,24.0,0,0,0,0,0,0,0,,-0.7,+2.3,,,28,0.0,"$12,750,000 ",<-- Trade w/ CLE,14.4,,,,
Terrence Ross,15.9,0,0,0,0,0,0,0,,-0.6,-0.3,,,27,0.0,"$10,500,000",<-- Trade w/ CLE,3.5,,,,
D.J. Augustin,15.3,18,,,,,18,0.066205135,,+0.2,-2.2,*,"$7,250,000 ",31,0.1,,,,,,,
Jonathon Simmons,17.7,,15,4,,,19,0,,-1.3,-1.2,,"$6,000,000 ",29,-0.5,,,,,,,
Shelvin Mack,14.8,0,0,0,0,0,0,0,,-0.4,-1.2,,,28,0.0,"$6,000,000",<-- Trade w/ CLE,1.9,,,,
Aaron Gordon,28.1,,,3,24,3,30,0,,+1.0,+0.3,,"$23,730,789 ",23,5.6,,,,,,,
Jonathan Isaac,15.8,0,0,0,0,0,0,0,,-2.4,+2.1,,,21,0.0,"$4,969,080",<-- Trade w/ CLE,13.1,,,,
Mario Hezonja,18.9,0,0,0,0,0,0,0,,-1.0,-0.5,,,23,0.0,,<-- Left via FA,,,,,
Arron Afflalo,6.9,0,0,0,0,0,0,0,,-2.4,-2.2,,,33,0.0,,<-- Left via FA,,,,,
Marreese Speights,10.3,0,0,0,0,0,0,0,,-0.7,+0.0,,,31,0.0,,<-- Left via FA,,,,,
Wesley Iwundu,13.3,,6,8,,,14,0,,-2.7,-0.1,,"$1,378,242 ",24,-0.6,,,,,,,
Khem Birch,10.8,0,0,0,0,0,0,0,,-1.4,+0.9,,,26,0.0,"$1,378,242 ",<-- Trade w/ CLE,3.2,,,,
C.J. Watson,3.9,0,0,0,0,0,0,0,,-2.2,-1.2,,"$333,333 ",34,0.0,NULL,<-- Waived,,,,,
LeBron James,33.7,,,19,17,,36,0.02446579,,+5.4,+0.8,*,"$35,607,968 ",34,16.5,,<-- Trade w/ CLE,44.2,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,30,11,4,5,30,80,,,-1.2,+0.0,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+0.8,-0.9,,"$108,300,332",31.0,,,,,,,,
,,Expected Champs,,,,,,,,,,,"-$7,300,332",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$14,699,668",<< vs. tax,,,,,,,,
ORL,,5%,8%,8%,5%,0.27,24%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,24%,,,,40.7,41.3,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Dallas Mavericks,,https://www.basketball-reference.com/contracts/DAL.html,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,171%,Upside Value,,,,
Harrison Barnes,27.6,,6,4,18,,28,0,,-0.2,-1.0,,"$24,107,258 ",26,1.2,,,,,,,
Wesley Matthews,21.8,,15,8,,,23,0,,-0.7,-1.1,,"$18,622,514 ",32,0.2,,,,,,,
Dwight Powell,19.6,0,0,0,0,0,0,0,,-0.6,+1.5,,,27,0.0,"$9,631,250 ",<-- Trade w/ ???,11.3,,,,
Dirk Nowitzki,13.8,,,,11,6,17,0.108758136,,-1.7,+0.5,*,"$5,000,000 ",40,0.8,,,,,,,
Nerlens Noel,15.3,,,,6,11,17,0,,-2.1,+3.1,,"$4,000,000 ",24,2.9,,<-- Re-sign FA,,,,,
J.J. Barea,14.7,16,,,,,16,0,,+0.9,-2.3,,"$3,710,850 ",34,0.5,,,,,,,
Doug McDermott,16.8,0,0,0,0,0,0,0,,-0.6,-2.0,,,27,0.0,,<-- Left as FA,,,,,
Dennis Smith,27.7,22,8,,,,30,0.0283145,,+0.1,-1.5,*,"$3,819,960 ",21,0.9,,,,,,,
Dorian Finney-Smith,12.0,,,7,7,,14,0.004283398,,-2.0,+0.0,*,"$1,544,951 ",25,0.0,,,,,,,
Maxi Kleber,14.9,0,0,0,0,0,0,0,,-1.9,+0.5,,,27,0.0,"$1,378,242 ",<-- Trade w/ ???,2.9,,,,
Jeff Withey,4.8,0,0,0,0,0,0,0,,-2.4,+1.4,,"$1,795,015 ",28,0.0,NULL,<-- Waived,,,,,
LeBron James,33.7,,,29,6,,35,0,,+5.4,+0.8,,"$38,000,000 ",34,16.1,,<-- Sign FA,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,10,19,0,0,31,60,,,-1.3,+0.3,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+0.2,-0.7,,"$100,600,548",32.0,,,,,,,,
,,Expected Champs,,,,,,,,,,,"$399,452",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$22,399,452",<< vs. tax,,,,,,,,
DAL,,5%,8%,8%,4%,0.25,23%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,23%,,,,39.6,42.4,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Memphis Grizzlies,,https://www.basketball-reference.com/contracts/MEM.html,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,116%,Upside Value,,,,
Mike Conley,18.6,22,,,,,22,0.126098511,,+2.1,-1.1,*,"$30,521,115 ",31,3.7,,,,,,,
Chandler Parsons,10.7,,,6,7,,13,0.027986491,,-1.1,-0.7,*,"$24,107,258 ",30,0.1,,,,,,,
Marc Gasol,25.3,0,0,0,0,0,0,0,,-0.7,+1.8,,,34,0.0,"$24,119,025 ",<-- Trade w/ CLE,9.0,,,,
JaMychal Green,18.7,,,8,12,,20,0,,-1.4,-0.3,,"$7,866,667 ",28,0.4,,,,,,,
Ben McLemore,12.7,,9,5,,,14,0,,-1.6,-1.4,,"$5,460,000 ",25,-0.8,,,,,,,
Tyreke Evans,20.9,0,0,0,0,0,0,0,,+1.7,-0.1,,,29,0.0,,<-- Left as FA,,,,,
Mario Chalmers,11.9,0,0,0,0,0,0,0,,-1.1,-0.1,,,32,0.0,,<-- Left as FA,,,,,
Jarell Martin,15.5,,,1,15,1,17,0,,-2.5,+0.1,,"$2,416,222 ",24,-0.3,,,,,,,
Wayne Selden,11.2,,8,4,,,12,0,,-0.8,-1.6,,"$1,544,951 ",24,-0.2,,,,,,,
Deyonta Davis,13.4,0,0,0,0,0,0,0,,-1.7,+0.3,,,22,0.0,"$1,544,951 ",<-- Trade w/ CLE,4.2,,,,
Andrew Harrison,19.5,0,0,0,0,0,0,0,,-0.5,-0.6,,,24,0.0,"$1,544,951",<-- Trade w/ CLE,7.1,,,,
Ivan Rabb,12.1,0,0,0,0,0,0,0,,-1.1,-0.2,,,21,0.0,"$1,378,242 ",<-- Trade w/ CLE,4.7,,,,
Dillon Brooks,27.7,0,0,0,0,0,0,0,,-0.7,-0.6,,,23,0.0,"$1,378,242 ",<-- Trade w/ CLE,9.8,,,,
Rade Zagorac,0.0,0,0,0,0,0,0,#N/A,,-1.2,-0.3,#N/A,"$1,378,242 ",23,0.0,,<-- Waived,,,,,
LeBron James,33.7,,,24,11,,35,0,,+5.4,+0.8,,"$35,607,968 ",34,16.1,,<-- Trade w/ CLE,44.2,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,26,31,0,3,47,107,,,-1.3,+0.1,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,-0.4,-0.8,,"$108,902,423",34.0,,,,,,,,
,,Expected Champs,,,,,,,,,,,"-$7,902,423",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$14,097,577",<< vs. tax,,,,,,,,
MEM,,5%,9%,8%,3%,0.26,23%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,23%,,,,38.0,44.0,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Phoenix Suns,,https://www.basketball-reference.com/contracts/PHO.html,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,157%,Upside Value,,,,
Brandon Knight,9.2,8,2,,,,10,0,,-0.4,-2.2,,"$14,631,250 ",27,-0.4,,,,,,,
Tyson Chandler,11.3,0,0,0,0,0,0,0,,-2.2,+1.9,,,36,0.0,"$13,585,000 ",<-- Trade w/ ???,1.5,,,,
Jared Dudley,9.9,,,3,8,,11,0,,-1.3,+0.3,,"$9,530,000 ",33,0.6,,,,,,,
Alan Williams,7.2,,,,,7,7,0,,-1.8,+1.2,,"$5,520,000 ",26,0.5,,,,,,,
Josh Jackson,23.0,,14,10,,,24,0,,-1.2,-0.8,,"$6,041,520 ",21,0.0,,,,,,,
Dragan Bender,24.6,,,,8,18,26,0,,-1.9,+0.0,,"$4,661,280 ",21,0.2,,,,,,,
Alex Len,18.9,0,0,0,0,0,0,0,,-1.7,+1.4,,,25,0.0,,<-- Left as FA,,,,,
Troy Daniels,13.9,4,11,,,,15,0,,+0.1,-3.4,,"$3,258,540 ",27,-1.0,,,,,,,
Elfrid Payton,25.2,0,0,0,0,0,0,0,,+0.9,-0.8,,,24,0.0,,<-- Left as FA,,,,,
T.J. Warren,23.6,,,16,9,,25,0,,-0.1,-1.4,,"$11,750,000 ",25,0.7,,,,,,,
Marquese Chriss,22.4,,,,7,16,23,0,,-1.4,+0.7,,"$3,206,160 ",21,1.6,,,,,,,
Devin Booker,27.7,,21,7,,,28,0,,+2.0,-2.4,,"$3,314,365 ",22,2.5,,,,,,,
Tyler Ulis,18.1,0,0,0,0,0,0,0,,-0.7,-2.1,,,23,0.0,"$1,544,951 ",<-- Trade w/ ???,3.3,,,,
Davon Reed,7.3,0,0,0,0,0,0,0,,-1.6,-0.8,,,23,0.0,"$1,378,242 ",<-- Trade w/ ???,2.4,,,,
LeBron James,33.7,,,12,16,7,35,0,,+5.4,+0.8,,"$38,000,000 ",34,16.1,,<-- Sign FA,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,36,0,0,0,0,36,,,-0.7,-1.0,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+1.6,-3.6,,"$99,913,115",31.3,,,,,,,,
,,Expected Champs,,,,,,,,,,,"$1,086,885",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$23,086,885",<< vs. tax,,,,,,,,
PHO,,3%,6%,7%,4%,0.19,18%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,18%,,,,35.9,46.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
GSW - real,,http://www.espn.com/nba/insider/story/_/id/23606901/golden-state-warriors-2018-nba-offseason-preview-draft-trades-free-agency,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,,Upside Value,,,,
Stephen Curry,25.5,28,,,,,28,0.045862869,,+6.8,-0.2,*,"$37,457,154 ",30,13.5,,,,,,,
Kevin Durant,26.8,,,4,23,2,29,0.013669412,,+3.6,+0.7,*,"$35,300,000 ",30,10.2,,<-- Re-sign FA,,,,,
Klay Thompson,29.0,,25,5,,,30,0,,+1.6,-1.1,,"$18,988,725 ",28,4.3,,,,,,,
Draymond Green,28.4,,,12,15,3,30,0,,+0.9,+3.4,,"$17,469,565 ",28,10.7,,,,,,,
Andre Iguodala,17.8,,9,10,,,19,0,,-0.6,+1.1,,"$16,000,000 ",35,2.7,,,,,,,
Shaun Livingston,10.4,8,2,,,,10,0,,-2.0,-0.3,,"$8,307,692 ",33,-0.2,,,,,,,
Nick Young,11.0,0,0,0,0,0,0,0,,-0.3,-2.2,,$0 ,33,0.0,,<-- FA not re-signed,,,,,
Zaza Pachulia,11.6,0,0,0,0,0,0,0,,-1.5,+2.0,,$0 ,34,0.0,,<-- FA not re-signed,,,,,
David West,9.8,0,0,0,0,0,0,0,,-1.7,+2.7,,$0 ,38,0.0,,<-- FA not re-signed,,,,,
JaVale McGee,8.5,0,0,0,0,0,0,0,,-1.7,+1.1,,$0 ,31,0.0,,,,,,,
Kevon Looney,14.3,0,0,0,0,0,0,0,,-1.1,+1.7,,$0 ,22,0.0,,<-- FA not re-signed,,,,,
Damian Jones,11.6,,,,,14,14,0.051130604,,-1.8,-0.2,*,"$1,544,951 ",23,0.0,,,,,,,
Patrick McCaw,13.8,0,0,0,0,0,0,0,,-1.9,-1.1,,,23,0.0,,,,,,,
Jordan Bell,16.0,,,,6,11,17,0,,-0.0,+2.8,,"$1,378,252 ",24,4.6,,,,,,,
Quinn Cook,10.8,10,,,,,10,0,,+0.1,-2.3,,"$1,544,951 ",25,-0.1,,<-- Re-sign FA,,,,,
Chris Boucher,17.0,0,0,0,0,0,0,0,,-1.4,-0.3,,$0,26,0.0,,<-- Waived,,,,,
Jason Thompson,16.2,0,0,0,0,0,0,0,,-1.7,+0.5,,"$945,126",32,0.0,,<-- Waived,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,2,12,17,4,18,53,,,-1.4,+0.2,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,+5.0,+2.8,,"$138,936,416",29.0,,,,,,,,
,,Expected Champs,,,,,,,,,,,"-$37,936,416",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"-$15,936,416",<< vs. tax,,,,,,,,
#N/A,,20%,12%,8%,8%,0.48,41%,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,41%,,,,59.9,22.1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Generic Team,,#N/A,,,,,,,,,,,,,,,,,,,,
,,Assigned MP,,,,,,,,,,,2019,,,,,,,,,
Player,Rec. MP,PG,SG,SF,PF,C,Total,Slope,,Off +/-,Def +/-,*,Salary,Age,WORP,Shed $$$,#DIV/0!,Upside Value,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Replacement Level,,48,48,48,48,48,240,,,-1.3,-0.1,,,23,0.0,,,,,,,
,,,,,,,Team Tot,,,-6.3,-0.4,,$0,#DIV/0!,,,,,,,,
,,Expected Champs,,,,,,,,,,,"$101,000,000",<< vs. cap,,,,,,,,
,,Year+1,Year+2,Year+3,Year+4,Total,,,,Projected Record,,,"$123,000,000",<< vs. tax,,,,,,,,
#N/A,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,W,L,,,,,,,,,,,
,,Chance of at least 1 title:,,,,#DIV/0!,,,,23.8,58.2,,,,,,,,,,,
